#Sample Density: 4 4 4; Volume: Box: 3.000000 3.000000 3.000000
#Frame 0
#Center: 84.902 49.483 42.079
#Basis Matrix:
#-0.194427  0.926257  0.322871
#-0.293072  0.259265 -0.920266
#-0.936113 -0.273549  0.221052
-3 2.25 -2.25 -0.029134 -0.135648 0.0442862
-3 2.25 -1.5 -0.0242101 -0.132838 0.0625288
-3 2.25 -0.75 -0.025258 -0.125294 0.0728947
-3 2.25 0 -0.0294402 -0.120969 0.0732084
-3 2.25 0.75 -0.0348654 -0.120605 0.0611071
-3 2.25 1.5 -0.0383096 -0.122949 0.0283382
-3 2.25 2.25 -0.0271664 -0.136354 -0.0454993
-3 2.25 3 0.097902 -0.263203 -0.213908
-3 3 -3 -0.0448375 -0.156004 0.00670147
-3 3 -2.25 -0.0210751 -0.179723 0.0407478
-3 3 -1.5 -0.0193582 -0.164006 0.0792674
-3 3 -0.75 -0.0289598 -0.134295 0.087888
-3 3 0 -0.0353006 -0.115936 0.082128
-3 3 0.75 -0.0382147 -0.10046 0.0687607
-3 3 1.5 -0.0356163 -0.0820345 0.0377118
-3 3 2.25 -0.0152441 -0.044995 -0.0331374
-3 3 3 0.138078 0.0941337 -0.239463
-2.25 -3 -3 0.296632 -0.106001 -0.439874
-2.25 -3 -2.25 0.787286 0.216928 0.115361
-2.25 -3 -1.5 0.268309 -0.0132572 0.264391
-2.25 -3 -0.75 0.133461 -0.0648243 0.197295
-2.25 -3 0 0.0515648 -0.0407089 0.285346
-2.25 -3 0.75 -0.155661 0.0414393 0.442592
-2.25 -3 1.5 -0.618588 0.145937 0.579165
-2.25 -3 2.25 -1.25445 0.210781 0.227066
-2.25 -3 3 -0.993786 0.185072 -0.499167
-2.25 -2.25 -3 0.115559 -0.0439315 -0.00734781
-2.25 -2.25 -2.25 0.19093 0.110395 0.0402351
-2.25 -2.25 -1.5 0.149927 0.036918 0.129511
-2.25 -2.25 -0.75 0.124704 -0.0212754 0.171258
-2.25 -2.25 0 0.0527728 -0.0495477 0.295053
-2.25 -2.25 0.75 -0.173991 -0.102409 0.449443
-2.25 -2.25 1.5 -0.589859 -0.233802 0.516882
-2.25 -2.25 2.25 -1.04041 -0.399123 0.186864
-2.25 -2.25 3 -0.86308 -0.294619 -0.371303
-2.25 -1.5 -3 0.0673648 -0.0156915 0.0975213
-2.25 -1.5 -2.25 0.0739617 0.00121104 0.0554109
-2.25 -1.5 -1.5 0.0764566 -0.00359679 0.0854091
-2.25 -1.5 -0.75 0.068556 -0.0238564 0.141838
-2.25 -1.5 0 0.0129406 -0.0690944 0.237958
-2.25 -1.5 0.75 -0.13116 -0.172532 0.32706
-2.25 -1.5 1.5 -0.345996 -0.335395 0.321153
-2.25 -1.5 2.25 -0.528426 -0.46741 0.122743
-2.25 -1.5 3 -0.507677 -0.398921 -0.146012
-2.25 -0.75 -3 0.037465 -0.0266939 0.0693703
-2.25 -0.75 -2.25 0.0374911 -0.0385634 0.0588428
-2.25 -0.75 -1.5 0.0350649 -0.0420187 0.0762077
-2.25 -0.75 -0.75 0.0222334 -0.0568124 0.115843
-2.25 -0.75 0 -0.016326 -0.0992711 0.169469
-2.25 -0.75 0.75 -0.0908571 -0.181515 0.206085
-2.25 -0.75 1.5 -0.187726 -0.288288 0.182701
-2.25 -0.75 2.25 -0.269327 -0.368264 0.078
-2.25 -0.75 3 -0.296918 -0.376312 -0.057118
-2.25 0 -3 0.0149299 -0.0623485 0.0500432
-2.25 0 -2.25 0.0158035 -0.0686904 0.0549079
-2.25 0 -1.5 0.0112058 -0.0736397 0.0688319
-2.25 0 -0.75 -0.00133089 -0.0870405 0.092286
-2.25 0 0 -0.0261781 -0.118092 0.117421
-2.25 0 0.75 -0.064783 -0.169844 0.127143
-2.25 0 1.5 -0.110941 -0.232196 0.101756
-2.25 0 2.25 -0.151652 -0.28672 0.0301334
-2.25 0 3 -0.16733 -0.338699 -0.0872356
-2.25 0.75 -3 -0.00271088 -0.0937877 0.0456076
-2.25 0.75 -2.25 0.000288281 -0.0951386 0.0519263
-2.25 0.75 -1.5 -0.00298391 -0.0982499 0.0622595
-2.25 0.75 -0.75 -0.0123904 -0.106908 0.0751886
-2.25 0.75 0 -0.0281131 -0.125133 0.0849721
-2.25 0.75 0.75 -0.0490199 -0.1534 0.0820705
-2.25 0.75 1.5 -0.0714981 -0.186403 0.0556269
-2.25 0.75 2.25 -0.0898404 -0.215019 -0.00778169
-2.25 0.75 3 -0.0867819 -0.240273 -0.161882
-2.25 1.5 -3 -0.0174233 -0.11732 0.0455074
-2.25 1.5 -2.25 -0.0111946 -0.117457 0.0511653
-2.25 1.5 -1.5 -0.0118189 -0.117357 0.0593728
-2.25 1.5 -0.75 -0.0180783 -0.119201 0.066781
-2.25 1.5 0 -0.0281753 -0.125417 0.0690472
-2.25 1.5 0.75 -0.0396135 -0.136083 0.0604925
-2.25 1.5 1.5 -0.0486226 -0.148215 0.0345238
-2.25 1.5 2.25 -0.0504552 -0.154253 -0.0161879
-2.25 1.5 3 -0.0439845 -0.115093 -0.116923
-2.25 2.25 -3 -0.0293801 -0.136459 0.0433146
-2.25 2.25 -2.25 -0.0181908 -0.138029 0.0520783
-2.25 2.25 -1.5 -0.0160827 -0.133756 0.0620931
-2.25 2.25 -0.75 -0.020877 -0.127368 0.0678297
-2.25 2.25 0 -0.0283567 -0.122496 0.0668299
-2.25 2.25 0.75 -0.0348144 -0.118954 0.0564221
-2.25 2.25 1.5 -0.0352188 -0.114414 0.0320135
-2.25 2.25 2.25 -0.0184101 -0.105737 -0.008931
-2.25 2.25 3 0.0339146 -0.0863441 -0.0381109
-2.25 3 -3 -0.0375152 -0.155952 0.0355153
-2.25 3 -2.25 -0.0160102 -0.159568 0.0547089
-2.25 3 -1.5 -0.0123157 -0.149157 0.0725546
-2.25 3 -0.75 -0.0201923 -0.133655 0.078357
-2.25 3 0 -0.0285904 -0.11994 0.0760224
-2.25 3 0.75 -0.0339317 -0.104382 0.0671038
-2.25 3 1.5 -0.0317153 -0.0839016 0.0471106
-2.25 3 2.25 -0.00991257 -0.053234 0.0157932
-2.25 3 3 0.0604805 -0.00264567 -0.00220971
-1.5 -3 -3 0.199477 -0.158949 -0.0837285
-1.5 -3 -2.25 0.247548 -0.0916087 -0.00992718
-1.5 -3 -1.5 0.162505 -0.0714481 0.0780914
-1.5 -3 -0.75 0.0710671 -0.0612242 0.118331
-1.5 -3 0 -0.0168019 -0.0422532 0.167513
-1.5 -3 0.75 -0.147031 -0.012675 0.216092
-1.5 -3 1.5 -0.333289 0.0188884 0.2058
-1.5 -3 2.25 -0.485768 0.0391841 0.0592528
-1.5 -3 3 -0.439738 0.0477105 -0.149217
-1.5 -2.25 -3 0.174714 -0.107502 0.0168819
-1.5 -2.25 -2.25 0.159663 -0.0479988 0.0249919
-1.5 -2.25 -1.5 0.114392 -0.0428727 0.073979
-1.5 -2.25 -0.75 0.0549627 -0.0535583 0.118463
-1.5 -2.25 0 -0.0255653 -0.0638789 0.173465
-1.5 -2.25 0.75 -0.156552 -0.0813696 0.21991
-1.5 -2.25 1.5 -0.333578 -0.111395 0.201687
-1.5 -2.25 2.25 -0.468512 -0.133568 0.0638522
-1.5 -2.25 3 -0.43438 -0.10829 -0.116347
-1.5 -1.5 -3 0.1282 -0.0650692 0.0600351
-1.5 -1.5 -2.25 0.0951903 -0.0525955 0.0445561
-1.5 -1.5 -1.5 0.0678213 -0.0506994 0.0664955
-1.5 -1.5 -0.75 0.0298991 -0.0623144 0.103924
-1.5 -1.5 0 -0.0315797 -0.0868985 0.148833
-1.5 -1.5 0.75 -0.12853 -0.129791 0.178465
-1.5 -1.5 1.5 -0.247073 -0.185549 0.154485
-1.5 -1.5 2.25 -0.332248 -0.22305 0.0553672
-1.5 -1.5 3 -0.325523 -0.206458 -0.0650341
-1.5 -0.75 -3 0.0804744 -0.063789 0.0535256
-1.5 -0.75 -2.25 0.0587829 -0.0674987 0.0483537
-1.5 -0.75 -1.5 0.0380335 -0.069669 0.0609527
-1.5 -0.75 -0.75 0.00989237 -0.0807103 0.0861917
-1.5 -0.75 0 -0.0331523 -0.10612 0.114065
-1.5 -0.75 0.75 -0.0938152 -0.14778 0.126709
-1.5 -0.75 1.5 -0.160811 -0.196976 0.103032
-1.5 -0.75 2.25 -0.20742 -0.232944 0.0373758
-1.5 -0.75 3 -0.208759 -0.240725 -0.0401068
-1.5 0 -3 0.0461051 -0.0873833 0.0471311
-1.5 0 -2.25 0.0348804 -0.0882904 0.0473651
-1.5 0 -1.5 0.0193815 -0.0903883 0.0556975
-1.5 0 -0.75 -0.00194174 -0.0991247 0.0704111
-1.5 0 0 -0.0311158 -0.118384 0.0842491
-1.5 0 0.75 -0.0671665 -0.148053 0.0857546
-1.5 0 1.5 -0.102666 -0.181786 0.0633237
-1.5 0 2.25 -0.123003 -0.210347 0.0127982
-1.5 0 3 -0.107267 -0.235248 -0.0543619
-1.5 0.75 -3 0.0217136 -0.112765 0.0487432
-1.5 0.75 -2.25 0.017387 -0.109663 0.0480766
-1.5 0.75 -1.5 0.00689008 -0.109155 0.0525395
-1.5 0.75 -0.75 -0.00871716 -0.1134 0.0598287
-1.5 0.75 0 -0.0285034 -0.124053 0.0648118
-1.5 0.75 0.75 -0.0499456 -0.140241 0.0603187
-1.5 0.75 1.5 -0.0673983 -0.157737 0.0389296
-1.5 0.75 2.25 -0.0698907 -0.170766 -0.00587288
-1.5 0.75 3 -0.0286821 -0.179086 -0.0812448
-1.5 1.5 -3 0.00230209 -0.132971 0.0536651
-1.5 1.5 -2.25 0.00381929 -0.128225 0.0513719
-1.5 1.5 -1.5 -0.00213007 -0.124523 0.0531132
-1.5 1.5 -0.75 -0.0133601 -0.123192 0.0560275
-1.5 1.5 0 -0.0271922 -0.124974 0.0563809
-1.5 1.5 0.75 -0.0401418 -0.128886 0.0495528
-1.5 1.5 1.5 -0.0472483 -0.131694 0.0308674
-1.5 1.5 2.25 -0.0405005 -0.12659 -0.00352229
-1.5 1.5 3 -0.000709643 -0.096207 -0.0572372
-1.5 2.25 -3 -0.0140459 -0.149231 0.0577128
-1.5 2.25 -2.25 -0.00627522 -0.144079 0.0569133
-1.5 2.25 -1.5 -0.00825132 -0.136533 0.0582847
-1.5 2.25 -0.75 -0.016792 -0.12915 0.0593756
-1.5 2.25 0 -0.0274158 -0.122755 0.0579912
-1.5 2.25 0.75 -0.0358542 -0.116296 0.0512937
-1.5 2.25 1.5 -0.0375795 -0.107275 0.0367425
-1.5 2.25 2.25 -0.0269732 -0.0907023 0.015792
-1.5 2.25 3 -0.00175676 -0.0550213 0.00160275
-1.5 3 -3 -0.0290789 -0.168071 0.0602543
-1.5 3 -2.25 -0.0127073 -0.158313 0.066305
-1.5 3 -1.5 -0.0106084 -0.144608 0.0690287
-1.5 3 -0.75 -0.01803 -0.131272 0.0693784
-1.5 3 0 -0.0276886 -0.118484 0.0679168
-1.5 3 0.75 -0.035096 -0.103912 0.063165
-1.5 3 1.5 -0.0364609 -0.0855768 0.0531863
-1.5 3 2.25 -0.0276543 -0.0612305 0.0416452
-1.5 3 3 -0.0106038 -0.0291734 0.0430714
-0.75 -3 -3 0.167914 -0.163476 -0.0708277
-0.75 -3 -2.25 0.134984 -0.118174 -0.0430054
-0.75 -3 -1.5 0.0847482 -0.0879774 0.00390671
-0.75 -3 -0.75 0.0250772 -0.068111 0.0467522
-0.75 -3 0 -0.0397014 -0.0516149 0.0814019
-0.75 -3 0.75 -0.115972 -0.0356218 0.0990942
-0.75 -3 1.5 -0.197641 -0.0214337 0.0811187
-0.75 -3 2.25 -0.250893 -0.0112295 0.0177416
-0.75 -3 3 -0.237135 -0.00294594 -0.0620831
-0.75 -2.25 -3 0.150479 -0.134623 -0.0197523
-0.75 -2.25 -2.25 0.112163 -0.0974842 -0.0090274
-0.75 -2.25 -1.5 0.0682689 -0.0775062 0.0219794
-0.75 -2.25 -0.75 0.0168851 -0.069527 0.057486
-0.75 -2.25 0 -0.0435657 -0.0677529 0.089252
-0.75 -2.25 0.75 -0.117928 -0.0704904 0.104569
-0.75 -2.25 1.5 -0.197236 -0.0758155 0.0848894
-0.75 -2.25 2.25 -0.249093 -0.0771038 0.0241485
-0.75 -2.25 3 -0.241786 -0.0663204 -0.0477461
-0.75 -1.5 -3 0.12749 -0.104622 0.0121092
-0.75 -1.5 -2.25 0.0880187 -0.0867758 0.0123596
-0.75 -1.5 -1.5 0.0503891 -0.0770569 0.0303068
-0.75 -1.5 -0.75 0.00875664 -0.077088 0.0568966
-0.75 -1.5 0 -0.0412287 -0.0857818 0.0818775
-0.75 -1.5 0.75 -0.101576 -0.101778 0.0920514
-0.75 -1.5 1.5 -0.163123 -0.120159 0.0734583
-0.75 -1.5 2.25 -0.203017 -0.130595 0.0247513
-0.75 -1.5 3 -0.201915 -0.124145 -0.0303986
-0.75 -0.75 -3 0.100394 -0.0993587 0.0245644
-0.75 -0.75 -2.25 0.0687574 -0.0913027 0.0224331
-0.75 -0.75 -1.5 0.0372572 -0.0870238 0.0327498
-0.75 -0.75 -0.75 0.003513 -0.0901743 0.0504549
-0.75 -0.75 0 -0.0352862 -0.101979 0.0668542
-0.75 -0.75 0.75 -0.0789601 -0.120949 0.0714233
-0.75 -0.75 1.5 -0.120265 -0.141592 0.0552097
-0.75 -0.75 2.25 -0.145507 -0.155526 0.019054
-0.75 -0.75 3 -0.143864 -0.157188 -0.0201907
-0.75 0 -3 0.0744406 -0.114726 0.0329261
-0.75 0 -2.25 0.0522594 -0.106674 0.0287584
-0.75 0 -1.5 0.027349 -0.10259 0.0335827
-0.75 0 -0.75 0.000311107 -0.104804 0.0435077
-0.75 0 0 -0.0292802 -0.114156 0.0522009
-0.75 0 0.75 -0.0597082 -0.128863 0.0524203
-0.75 0 1.5 -0.0851742 -0.14437 0.0383655
-0.75 0 2.25 -0.0965943 -0.155561 0.0102776
-0.75 0 3 -0.0852196 -0.160818 -0.020158
-0.75 0.75 -3 0.0503422 -0.135257 0.0437439
-0.75 0.75 -2.25 0.0368746 -0.124935 0.0361844
-0.75 0.75 -1.5 0.0185807 -0.118797 0.0359549
-0.75 0.75 -0.75 -0.00270937 -0.117804 0.0396337
-0.75 0.75 0 -0.025587 -0.121762 0.0427747
-0.75 0.75 0.75 -0.0470831 -0.12873 0.0405333
-0.75 0.75 1.5 -0.0617639 -0.135175 0.0286688
-0.75 0.75 2.25 -0.0622326 -0.137356 0.00594501
-0.75 0.75 3 -0.0390808 -0.133755 -0.0201485
-0.75 1.5 -3 0.0284458 -0.152187 0.0563604
-0.75 1.5 -2.25 0.0228342 -0.140788 0.0454299
-0.75 1.5 -1.5 0.010137 -0.132532 0.0410264
-0.75 1.5 -0.75 -0.00694472 -0.127689 0.0404692
-0.75 1.5 0 -0.025246 -0.125295 0.0406588
-0.75 1.5 0.75 -0.040782 -0.123563 0.0379344
-0.75 1.5 1.5 -0.0486451 -0.120079 0.0290598
-0.75 1.5 2.25 -0.0435635 -0.11127 0.0129876
-0.75 1.5 3 -0.0201615 -0.0925751 -0.00424776
-0.75 2.25 -3 0.0100217 -0.16549 0.0685832
-0.75 2.25 -2.25 0.0113478 -0.153435 0.0561937
-0.75 2.25 -1.5 0.00225884 -0.142444 0.0491187
-0.75 2.25 -0.75 -0.0128155 -0.133413 0.0463631
-0.75 2.25 0 -0.0283448 -0.124995 0.0459881
-0.75 2.25 0.75 -0.0397043 -0.115664 0.0442773
-0.75 2.25 1.5 -0.0437499 -0.104232 0.0386495
-0.75 2.25 2.25 -0.0382367 -0.0882225 0.0298682
-0.75 2.25 3 -0.0242761 -0.0639268 0.0243072
-0.75 3 -3 -0.00446387 -0.183859 0.0809851
-0.75 3 -2.25 0.00318586 -0.165098 0.0710031
-0.75 3 -1.5 -0.00392398 -0.147642 0.0616382
-0.75 3 -0.75 -0.0186373 -0.133331 0.0572999
-0.75 3 0 -0.0329749 -0.119931 0.0573636
-0.75 3 0.75 -0.0423764 -0.105573 0.0571646
-0.75 3 1.5 -0.0460515 -0.0894461 0.0541481
-0.75 3 2.25 -0.0436558 -0.0703671 0.0503922
-0.75 3 3 -0.0384146 -0.0477629 0.0508584
0 -3 -3 0.134679 -0.192225 -0.116886
0 -3 -2.25 0.0813207 -0.134878 -0.0897194
0 -3 -1.5 0.0326229 -0.0977303 -0.0475648
0 -3 -0.75 -0.0121912 -0.0735288 -0.00510226
0 -3 0 -0.0534462 -0.0554871 0.0263807
0 -3 0.75 -0.0946592 -0.0411649 0.0393661
0 -3 1.5 -0.133161 -0.0308261 0.0297358
0 -3 2.25 -0.158253 -0.0244629 0.000549961
0 -3 3 -0.158151 -0.0212956 -0.0310577
0 -2.25 -3 0.113955 -0.147805 -0.0618344
0 -2.25 -2.25 0.0707141 -0.111317 -0.0509622
0 -2.25 -1.5 0.0276335 -0.0867923 -0.0231515
0 -2.25 -0.75 -0.0129723 -0.0723966 0.0104374
0 -2.25 0 -0.0508564 -0.0649881 0.0370749
0 -2.25 0.75 -0.0893064 -0.0615612 0.0468721
0 -2.25 1.5 -0.125911 -0.0595871 0.0351671
0 -2.25 2.25 -0.150338 -0.0562181 0.00571704
0 -2.25 3 -0.152496 -0.0494802 -0.0255109
0 -1.5 -3 0.116937 -0.11554 -0.0304679
0 -1.5 -2.25 0.0724878 -0.0957239 -0.0279739
0 -1.5 -1.5 0.0307157 -0.0824436 -0.0092564
0 -1.5 -0.75 -0.0069679 -0.0767983 0.0161588
0 -1.5 0 -0.0418678 -0.0782055 0.0370888
0 -1.5 0.75 -0.0760755 -0.0838382 0.0444409
0 -1.5 1.5 -0.107051 -0.0895918 0.0339318
0 -1.5 2.25 -0.12705 -0.0912309 0.00913692
0 -1.5 3 -0.12943 -0.0863617 -0.0169146
0 -0.75 -3 0.119408 -0.114981 -0.0119527
0 -0.75 -2.25 0.0752909 -0.100424 -0.0142376
0 -0.75 -1.5 0.0352276 -0.0911561 -0.00202828
0 -0.75 -0.75 0.000313988 -0.0889867 0.0158184
0 -0.75 0 -0.0313892 -0.0939436 0.0306649
0 -0.75 0.75 -0.0608275 -0.103215 0.0357925
0 -0.75 1.5 -0.0854096 -0.112151 0.027727
0 -0.75 2.25 -0.100311 -0.116661 0.00885777
0 -0.75 3 -0.10232 -0.114955 -0.0104386
0 0 -3 0.108382 -0.136193 0.00581938
0 0 -2.25 0.0709921 -0.11891 -0.00116313
0 0 -1.5 0.0362051 -0.107936 0.00427929
0 0 -0.75 0.00513779 -0.104747 0.0143716
0 0 0 -0.0236406 -0.108735 0.0230765
0 0 0.75 -0.0495534 -0.116623 0.026352
0 0 1.5 -0.0688441 -0.123371 0.0213244
0 0 2.25 -0.0782071 -0.125364 0.00788637
0 0 3 -0.0775435 -0.122414 -0.00584437
0 0.75 -3 0.0853913 -0.159341 0.0273408
0 0.75 -2.25 0.0595626 -0.139073 0.0148405
0 0.75 -1.5 0.0329305 -0.125764 0.0126516
0 0.75 -0.75 0.00641057 -0.120068 0.0150879
0 0.75 0 -0.0202701 -0.120198 0.0184575
0 0.75 0.75 -0.0445237 -0.122673 0.0208581
0 0.75 1.5 -0.0598635 -0.122976 0.0198458
0 0.75 2.25 -0.0625184 -0.11787 0.0119052
0 0.75 3 -0.0561795 -0.10811 0.00200271
0 1.5 -3 0.0605145 -0.173375 0.0503503
0 1.5 -2.25 0.0460535 -0.153709 0.0319206
0 1.5 -1.5 0.0264847 -0.140755 0.0223336
0 1.5 -0.75 0.00297054 -0.133657 0.0190099
0 1.5 0 -0.0220493 -0.12851 0.0200218
0 1.5 0.75 -0.0440653 -0.1223 0.0231336
0 1.5 1.5 -0.0555477 -0.114001 0.0259374
0 1.5 2.25 -0.0523264 -0.102068 0.023262
0 1.5 3 -0.0417826 -0.0859687 0.0167185
0 2.25 -3 0.0433302 -0.179829 0.0716225
0 2.25 -2.25 0.0355895 -0.162499 0.0472946
0 2.25 -1.5 0.0173598 -0.151031 0.0313381
0 2.25 -0.75 -0.00817105 -0.143485 0.0255474
0 2.25 0 -0.0316989 -0.13353 0.0292986
0 2.25 0.75 -0.0469718 -0.118911 0.0348271
0 2.25 1.5 -0.0527787 -0.10377 0.0385286
0 2.25 2.25 -0.0477678 -0.0888171 0.0386433
0 2.25 3 -0.0389844 -0.0713311 0.0352937
0 3 -3 0.0390656 -0.189373 0.0913509
0 3 -2.25 0.0313555 -0.169162 0.0628363
0 3 -1.5 0.0080555 -0.153725 0.0414378
0 3 -0.75 -0.0243679 -0.141855 0.0349831
0 3 0 -0.0475899 -0.128173 0.0439282
0 3 0.75 -0.0545214 -0.1117 0.0515869
0 3 1.5 -0.0561688 -0.0966559 0.0533009
0 3 2.25 -0.0540838 -0.0821999 0.0544529
0 3 3 -0.0498437 -0.0653023 0.0534514
0.75 -3 -3 0.0487081 -0.237518 -0.172478
0.75 -3 -2.25 0.0113127 -0.154652 -0.136858
0.75 -3 -1.5 -0.0321196 -0.109376 -0.0916058
0.75 -3 -0.75 -0.0632774 -0.0802757 -0.0363511
0.75 -3 0 -0.072726 -0.0552639 0.00111662
0.75 -3 0.75 -0.0822636 -0.0347159 0.012893
0.75 -3 1.5 -0.0959436 -0.0227222 0.00615257
0.75 -3 2.25 -0.113367 -0.0175342 -0.0158815
0.75 -3 3 -0.13838 -0.0164924 -0.0330792
0.75 -2.25 -3 0.052556 -0.13298 -0.102538
0.75 -2.25 -2.25 0.0169549 -0.100651 -0.0932096
0.75 -2.25 -1.5 -0.0250103 -0.0759263 -0.0635735
0.75 -2.25 -0.75 -0.0543344 -0.0602764 -0.0183508
0.75 -2.25 0 -0.0633133 -0.0537386 0.0147103
0.75 -2.25 0.75 -0.069594 -0.0495889 0.0233981
0.75 -2.25 1.5 -0.0801092 -0.0447053 0.0135576
0.75 -2.25 2.25 -0.093229 -0.0369634 -0.00814345
0.75 -2.25 3 -0.107763 -0.0249301 -0.0257036
0.75 -1.5 -3 0.11079 -0.0847184 -0.081692
0.75 -1.5 -2.25 0.0531513 -0.0753577 -0.0759932
0.75 -1.5 -1.5 0.00550273 -0.065234 -0.0492507
0.75 -1.5 -0.75 -0.0263768 -0.0601375 -0.0137082
0.75 -1.5 0 -0.043371 -0.063266 0.0132342
0.75 -1.5 0.75 -0.0546014 -0.0690953 0.0225701
0.75 -1.5 1.5 -0.0645637 -0.0722577 0.0161321
0.75 -1.5 2.25 -0.072553 -0.070479 -0.000166294
0.75 -1.5 3 -0.0770599 -0.064001 -0.0146948
0.75 -0.75 -3 0.157918 -0.103932 -0.0714496
0.75 -0.75 -2.25 0.0843835 -0.0901845 -0.066235
0.75 -0.75 -1.5 0.0314932 -0.0798291 -0.0419791
0.75 -0.75 -0.75 -0.0031871 -0.0767405 -0.014694
0.75 -0.75 0 -0.0260125 -0.082338 0.00567084
0.75 -0.75 0.75 -0.042428 -0.0920488 0.0149383
0.75 -0.75 1.5 -0.0542135 -0.0994596 0.0126795
0.75 -0.75 2.25 -0.0626028 -0.102396 0.000721788
0.75 -0.75 3 -0.0695714 -0.103018 -0.010952
0.75 0 -3 0.160608 -0.153896 -0.0469952
0.75 0 -2.25 0.0933258 -0.123987 -0.0475395
0.75 0 -1.5 0.0451155 -0.104633 -0.031905
0.75 0 -0.75 0.011333 -0.0978367 -0.0154265
0.75 0 0 -0.0158001 -0.102669 -0.0035091
0.75 0 0.75 -0.0389427 -0.113391 0.00481877
0.75 0 1.5 -0.0540324 -0.119816 0.00877113
0.75 0 2.25 -0.0626565 -0.117334 0.00114469
0.75 0 3 -0.0766162 -0.113145 -0.0102849
0.75 0.75 -3 0.127824 -0.190743 -0.00730774
0.75 0.75 -2.25 0.0839184 -0.152464 -0.0178863
0.75 0.75 -1.5 0.0497833 -0.12766 -0.0161818
0.75 0.75 -0.75 0.0205088 -0.11753 -0.0133444
0.75 0.75 0 -0.0116856 -0.119032 -0.011569
